ID:0, Name:Dwarf remains, Stackable:false, Equipment:false, Destroy:true, SpecBar:false
ID:26967, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26968, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26969, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26970, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26971, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26972, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26973, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26974, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26975, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26976, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26977, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26978, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26979, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26980, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26981, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26982, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26983, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26984, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26985, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26986, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26987, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26988, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26989, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26990, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26991, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26992, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26993, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26994, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26995, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26996, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26997, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26998, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:26999, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27000, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27001, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27002, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27003, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27004, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27005, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27006, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27007, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27008, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27009, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27010, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27011, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27012, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27013, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27014, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27015, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27016, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27017, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27018, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27019, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27020, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27021, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27022, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27023, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27024, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27025, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27026, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27027, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27028, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27029, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27030, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27031, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27032, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27033, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27034, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27035, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27036, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27037, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27038, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27039, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27040, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27041, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27042, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27043, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27044, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27045, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27046, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27047, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27048, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27049, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27050, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27051, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27052, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27053, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27054, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27055, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27056, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27057, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27058, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27059, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27060, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27061, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27062, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27063, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27064, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27065, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27066, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27067, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27068, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27069, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27070, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27071, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27072, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27073, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27074, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27075, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27076, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27077, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27078, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27079, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27080, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27081, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27082, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27083, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27084, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27085, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27086, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27087, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27088, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27089, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27090, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27091, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27092, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27093, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27094, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27095, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27096, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27097, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27098, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27099, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27100, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27101, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27102, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27103, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27104, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27105, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27106, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27107, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27108, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27109, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27110, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27111, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27112, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27113, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27114, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27115, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27116, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27117, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27118, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27119, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27120, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27121, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27122, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27123, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27124, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27125, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27126, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27127, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27128, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27129, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27130, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27131, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27132, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27133, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27134, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27135, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27136, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27137, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27138, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27139, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27140, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27141, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27142, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27143, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27144, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27145, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27146, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27147, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27148, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27149, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27150, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27151, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27152, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27153, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27154, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27155, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27156, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27157, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27158, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27159, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27160, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27161, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27162, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27163, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27164, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27165, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27166, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27167, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27168, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27169, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27170, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27171, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27172, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27173, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27174, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27175, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27176, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27177, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27178, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27179, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27180, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27181, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27182, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27183, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27184, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27185, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27186, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27187, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27188, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27189, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27190, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27191, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27192, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27193, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27194, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27195, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27196, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27197, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27198, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27199, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27200, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27201, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27202, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27203, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27204, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27205, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27206, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27207, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27208, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27209, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27210, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27211, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27212, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27213, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27214, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27215, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27216, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27217, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27218, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27219, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27220, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27221, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27222, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27223, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27224, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27225, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27226, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27227, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27228, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27229, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27230, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27231, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27232, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27233, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27234, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27235, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27236, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27237, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27238, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27239, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27240, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27241, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27242, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27243, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27244, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27245, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27246, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27247, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27248, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27249, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27250, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27251, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27252, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27253, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27254, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27255, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27256, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27257, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27258, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27259, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27260, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27261, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27262, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27263, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27264, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27265, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27266, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27267, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27268, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27269, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27270, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27271, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27272, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27273, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27274, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27275, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27276, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27277, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27278, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27279, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27280, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27281, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27282, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27283, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27284, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27285, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27286, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27287, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27288, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27289, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27290, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27291, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27292, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27293, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27294, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27295, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27296, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27297, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27298, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27299, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27300, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27301, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27302, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27303, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27304, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27305, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27306, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27307, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27308, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27309, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27310, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27311, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27312, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27313, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
ID:27314, Name:null, Stackable:false, Equipment:false, Destroy:false, SpecBar:false
